UROK_HUMAN	PLAU
CHD7_HUMAN	CHD7
GCP6_HUMAN	TUBGCP6
GLRX2_HUMAN	GLRX2
VDAC1_HUMAN	VDAC1
ACAD9_HUMAN	ACAD9
OR1I1_HUMAN	OR1I1
B2L14_HUMAN	BCL2L14
RAB1B_HUMAN	RAB1B
ARH_HUMAN	LDLRAP1
GBRL1_HUMAN	GABARAPL1
MKLN1_HUMAN	MKLN1
SENP2_HUMAN	SENP2
STRC_HUMAN	STRC
PPIL3_HUMAN	PPIL3
ELF2_HUMAN	ELF2
TPM2_HUMAN	TPM2
CNTRB_HUMAN	CNTROB
DCTP1_HUMAN	DCTPP1
UHRF1_HUMAN	UHRF1
TM165_HUMAN	TMEM165
MCCB_HUMAN	MCCC2
CNGA3_HUMAN	CNGA3
DEPD7_HUMAN	DEPDC7
SC6A1_HUMAN	SLC6A1
TPSN_HUMAN	TAPBP
CRBA2_HUMAN	CRYBA2
SPR2E_HUMAN	SPRR2E
C4BPB_HUMAN	C4BPB
SL9B2_HUMAN	SLC9B2
THS7A_HUMAN	THSD7A
IBP2_HUMAN	IGFBP2
CLSPN_HUMAN	CLSPN
RNF8_HUMAN	RNF8
LMNB1_HUMAN	LMNB1
SIA4A_HUMAN	ST3GAL1
IL18_HUMAN	IL18
PARP1_HUMAN	PARP1
SI1L1_HUMAN	SIPA1L1
CSN6_HUMAN	COPS6
PO5F1_HUMAN	POU5F1
INT11_HUMAN	INTS11
PNCB_HUMAN	NAPRT
NEUR3_HUMAN	NEU3
RASF8_HUMAN	RASSF8
TRIM5_HUMAN	TRIM5
NONO_HUMAN	NONO
IF2M_HUMAN	MTIF2
DOCK3_HUMAN	DOCK3
LEUK_HUMAN	SPN
SSBP_HUMAN	SSBP1
NEUA_HUMAN	CMAS
RPP30_HUMAN	RPP30
RNAS1_HUMAN	RNASE1
LSM5_HUMAN	LSM5
UACA_HUMAN	UACA
ZFP2_HUMAN	ZFP2
CCD92_HUMAN	CCDC92
F189B_HUMAN	FAM189B
NSUN4_HUMAN	NSUN4
ALG5_HUMAN	ALG5
ZN133_HUMAN	ZNF133
PDS5A_HUMAN	PDS5A
RL7_HUMAN	RPL7
GOSR2_HUMAN	GOSR2
ZBED5_HUMAN	ZBED5
SPSB3_HUMAN	SPSB3
VEGFB_HUMAN	VEGFB
STN1_HUMAN	STN1
S2536_HUMAN	SLC25A36
BRD3_HUMAN	BRD3
UB2G1_HUMAN	UBE2G1
U3IP2_HUMAN	RRP9
PDE8A_HUMAN	PDE8A
ABCG5_HUMAN	ABCG5
ARL2_HUMAN	ARL2
MGT4C_HUMAN	MGAT4C
PO2F1_HUMAN	POU2F1
CDY2_HUMAN	CDY2A
CDY2_HUMAN	CDY2B
PEX10_HUMAN	PEX10
S10AE_HUMAN	S100A14
SIG12_HUMAN	SIGLEC12
STX1B_HUMAN	STX1B
CBPA1_HUMAN	CPA1
TNFL4_HUMAN	TNFSF4
KPCZ_HUMAN	PRKCZ
ACON_HUMAN	ACO2
AHDC1_HUMAN	AHDC1
OSB11_HUMAN	OSBPL11
DNAS1_HUMAN	DNASE1
HXA7_HUMAN	HOXA7
NSL1_HUMAN	NSL1
PRP8_HUMAN	PRPF8
ZN365_HUMAN	ZNF365
TNPO3_HUMAN	TNPO3
HESX1_HUMAN	HESX1
YTHD1_HUMAN	YTHDF1
MSH5_HUMAN	MSH5
SI1L2_HUMAN	SIPA1L2
FUT4_HUMAN	FUT4
ASAH2_HUMAN	ASAH2
DDIT3_HUMAN	DDIT3
SYF2_HUMAN	SYF2
FOXK2_HUMAN	FOXK2
PSD11_HUMAN	PSMD11
NR4A2_HUMAN	NR4A2
ST32C_HUMAN	STK32C
NBPF3_HUMAN	NBPF3
ALDR_HUMAN	AKR1B1
YIF1A_HUMAN	YIF1A
HGF_HUMAN	HGF
TOX4_HUMAN	TOX4
RNF13_HUMAN	RNF13
RAB2B_HUMAN	RAB2B
RHPN2_HUMAN	RHPN2
PP4R2_HUMAN	PPP4R2
TMCO3_HUMAN	TMCO3
ZN764_HUMAN	ZNF764
IC1_HUMAN	SERPING1
RM17_HUMAN	MRPL17
FIBB_HUMAN	FGB
TEF_HUMAN	TEF
EMX2_HUMAN	EMX2
FHOD1_HUMAN	FHOD1
NR5A2_HUMAN	NR5A2
CDR1_HUMAN	CDR1
ZN638_HUMAN	ZNF638
DYH7_HUMAN	DNAH7
RDH8_HUMAN	RDH8
RS7_HUMAN	RPS7
NSMA_HUMAN	SMPD2
CLCA1_HUMAN	CLCA1
O10J1_HUMAN	OR10J1
PTBP2_HUMAN	PTBP2
OR5BC_HUMAN	OR5B12
APBA2_HUMAN	APBA2
KLOT_HUMAN	KL
MYL5_HUMAN	MYL5
BIN3_HUMAN	BIN3
KCAB1_HUMAN	KCNAB1
COR1C_HUMAN	CORO1C
CDK13_HUMAN	CDK13
TIFAB_HUMAN	TIFAB
DDX52_HUMAN	DDX52
OR2S1_HUMAN	OR2S2
KPRP_HUMAN	KPRP
GUCD1_HUMAN	GUCD1
DPEP1_HUMAN	DPEP1
SOSB1_HUMAN	NABP2
SNPC3_HUMAN	SNAPC3
MIS12_HUMAN	MIS12
SNTB2_HUMAN	SNTB2
NKG7_HUMAN	NKG7
RPC1_HUMAN	POLR3A
GTPB8_HUMAN	GTPBP8
CAD10_HUMAN	CDH10
PARVG_HUMAN	PARVG
PRS6A_HUMAN	PSMC3
COE2_HUMAN	EBF2
PRPC_HUMAN	PRH1
PRPC_HUMAN	PRH2
OR8K3_HUMAN	OR8K3
CYTB_HUMAN	CSTB
MOTI_HUMAN	MLN
RANB3_HUMAN	RANBP3
ZP4_HUMAN	ZP4
CP17A_HUMAN	CYP17A1
FHIT_HUMAN	FHIT
IL6RA_HUMAN	IL6R
KPCA_HUMAN	PRKCA
BIRC2_HUMAN	BIRC2
PLST_HUMAN	PLS3
DHB1_HUMAN	HSD17B1
AT2B3_HUMAN	ATP2B3
GPR61_HUMAN	GPR61
AL1A1_HUMAN	ALDH1A1
TSN15_HUMAN	TSPAN15
DDT4L_HUMAN	DDIT4L
OR6N2_HUMAN	OR6N2
FBX30_HUMAN	FBXO30
OR8J3_HUMAN	OR8J3
SHAN1_HUMAN	SHANK1
GTSE1_HUMAN	GTSE1
PR15A_HUMAN	PPP1R15A
MYZAP_HUMAN	MYZAP
ILEU_HUMAN	SERPINB1
SG3A2_HUMAN	SCGB3A2
SLIRP_HUMAN	SLIRP
I23O1_HUMAN	IDO1
GP108_HUMAN	GPR108
GALT7_HUMAN	GALNT7
GLB1L_HUMAN	GLB1L
UBP3_HUMAN	USP3
SH21B_HUMAN	SH2D1B
AA1R_HUMAN	ADORA1
SC5A7_HUMAN	SLC5A7
EST1_HUMAN	CES1
RPC3_HUMAN	POLR3C
MUC2_HUMAN	MUC2
JKIP2_HUMAN	JAKMIP2
TBA1C_HUMAN	TUBA1C
FLOT2_HUMAN	FLOT2
UBP30_HUMAN	USP30
5NT3A_HUMAN	NT5C3A
TUB_HUMAN	TUB
P2RY6_HUMAN	P2RY6
RPAP2_HUMAN	RPAP2
PSMG2_HUMAN	PSMG2
TCO1_HUMAN	TCN1
CD86_HUMAN	CD86
ITAL_HUMAN	ITGAL
TNR8_HUMAN	TNFRSF8
TGFB1_HUMAN	TGFB1
NU6M_HUMAN	MT-ND6
ZN222_HUMAN	ZNF222
TDGF1_HUMAN	TDGF1
U1SBP_HUMAN	SNRNP35
RUXG_HUMAN	SNRPG
CYLC2_HUMAN	CYLC2
PROF1_HUMAN	PFN1
MAD4_HUMAN	MXD4
CAH3_HUMAN	CA3
DYRK2_HUMAN	DYRK2
GRB2_HUMAN	GRB2
SRSF2_HUMAN	SRSF2
IRF1_HUMAN	IRF1
SF3B2_HUMAN	SF3B2
NDKB_HUMAN	NME2
EGR4_HUMAN	EGR4
NADL2_HUMAN	NAALADL2
WIPI1_HUMAN	WIPI1
POTE1_HUMAN	POT1
K2C1B_HUMAN	KRT77
GPR39_HUMAN	GPR39
SEPR_HUMAN	FAP
DRAM1_HUMAN	DRAM1
CD1E_HUMAN	CD1E
IL17F_HUMAN	IL17F
RFC5_HUMAN	RFC5
CT027_HUMAN	C20orf27
F174A_HUMAN	FAM174A
RM03_HUMAN	MRPL3
PABP5_HUMAN	PABPC5
CENPJ_HUMAN	CENPJ
LACRT_HUMAN	LACRT
CNOT4_HUMAN	CNOT4
NEBU_HUMAN	NEB
D108B_HUMAN	DEFB108B
MAGAB_HUMAN	MAGEA11
MT1L_HUMAN	MT1L
CK071_HUMAN	C11orf71
DUSTY_HUMAN	DSTYK
TBCD5_HUMAN	TBC1D5
SPSB4_HUMAN	SPSB4
TPD52_HUMAN	TPD52
FXL14_HUMAN	FBXL14
PDIA2_HUMAN	PDIA2
SLX1_HUMAN	SLX1A
SLX1_HUMAN	SLX1B
TTBK1_HUMAN	TTBK1
SPRL1_HUMAN	SPARCL1
MYH7_HUMAN	MYH7
JAG2_HUMAN	JAG2
SERP2_HUMAN	SERP2
KLF13_HUMAN	KLF13
BLCAP_HUMAN	BLCAP
IFN17_HUMAN	IFNA17
PDE9A_HUMAN	PDE9A
TMM19_HUMAN	TMEM19
TPC1_HUMAN	TPCN1
OR8K5_HUMAN	OR8K5
MAGI3_HUMAN	MAGI3
VATB1_HUMAN	ATP6V1B1
YLAT1_HUMAN	SLC7A7
BTBD1_HUMAN	BTBD1
NEU1B_HUMAN	NEURL1B
FRM4A_HUMAN	FRMD4A
GLMN_HUMAN	GLMN
PIGP_HUMAN	PIGP
SIAH1_HUMAN	SIAH1
SMC4_HUMAN	SMC4
TSYL4_HUMAN	TSPYL4
PPR3B_HUMAN	PPP1R3B
PROK1_HUMAN	PROK1
CNN3_HUMAN	CNN3
SPB12_HUMAN	SERPINB12
MYOZ2_HUMAN	MYOZ2
SP7_HUMAN	SP7
DCK_HUMAN	DCK
CBL_HUMAN	CBL
KLK7_HUMAN	KLK7
CPSF7_HUMAN	CPSF7
CT2NL_HUMAN	CTTNBP2NL
PRDM8_HUMAN	PRDM8
ZN716_HUMAN	ZNF716
PEX1_HUMAN	PEX1
MC4R_HUMAN	MC4R
CTNB1_HUMAN	CTNNB1
STP1_HUMAN	TNP1
GOSR1_HUMAN	GOSR1
HERC1_HUMAN	HERC1
SG2A2_HUMAN	SCGB2A2
CD180_HUMAN	CD180
KIT_HUMAN	KIT
DNJB3_HUMAN	DNAJB3
COA6_HUMAN	COA6
ZN362_HUMAN	ZNF362
DNSL2_HUMAN	DNASE1L2
TSSK4_HUMAN	TSSK4
LIN54_HUMAN	LIN54
GLYG2_HUMAN	GYG2
APOC1_HUMAN	APOC1
ASPG_HUMAN	AGA
TTBK2_HUMAN	TTBK2
PI51C_HUMAN	PIP5K1C
NPCL1_HUMAN	NPC1L1
RPA34_HUMAN	POLR1G
ANX13_HUMAN	ANXA13
PGRP3_HUMAN	PGLYRP3
T2FB_HUMAN	GTF2F2
PELO_HUMAN	PELO
PRRX1_HUMAN	PRRX1
TATD1_HUMAN	TATDN1
CNNM3_HUMAN	CNNM3
MAGD4_HUMAN	MAGED4
MAGD4_HUMAN	MAGED4B
FOXP4_HUMAN	FOXP4
TNR11_HUMAN	TNFRSF11A
LEP_HUMAN	LEP
KRT84_HUMAN	KRT84
EMSY_HUMAN	EMSY
BABA1_HUMAN	BABAM1
UBS3B_HUMAN	UBASH3B
SE1L1_HUMAN	SEL1L
VWA8_HUMAN	VWA8
GCST_HUMAN	AMT
RTP4_HUMAN	RTP4
ZN263_HUMAN	ZNF263
TSN7_HUMAN	TSPAN7
FKBP6_HUMAN	FKBP6
FA83G_HUMAN	FAM83G
GIMA6_HUMAN	GIMAP6
TUT4_HUMAN	TUT4
ML12B_HUMAN	MYL12B
P85A_HUMAN	PIK3R1
WIPI3_HUMAN	WDR45B
STT3A_HUMAN	STT3A
LOXL3_HUMAN	LOXL3
MYL9_HUMAN	MYL9
NGN1_HUMAN	NEUROG1
SNR40_HUMAN	SNRNP40
SYT16_HUMAN	SYT16
KLH17_HUMAN	KLHL17
SMS2_HUMAN	SGMS2
DDX42_HUMAN	DDX42
YRDC_HUMAN	YRDC
SQSTM_HUMAN	SQSTM1
MOT1_HUMAN	SLC16A1
PERT_HUMAN	TPO
ARHGA_HUMAN	ARHGEF10
STAT3_HUMAN	STAT3
CXA8_HUMAN	GJA8
IBP4_HUMAN	IGFBP4
EXOC1_HUMAN	EXOC1
COA7_HUMAN	COA7
F120C_HUMAN	FAM120C
PLCZ1_HUMAN	PLCZ1
RAB26_HUMAN	RAB26
TRI34_HUMAN	TRIM34
EGFL8_HUMAN	EGFL8
EVA1C_HUMAN	EVA1C
FIGL1_HUMAN	FIGNL1
KRA32_HUMAN	KRTAP3-2
GLYG_HUMAN	GYG1
HXA9_HUMAN	HOXA9
TAF4B_HUMAN	TAF4B
GRWD1_HUMAN	GRWD1
HUWE1_HUMAN	HUWE1
MYT1_HUMAN	MYT1
GSTM4_HUMAN	GSTM4
M3K3_HUMAN	MAP3K3
PLCG1_HUMAN	PLCG1
ACSA_HUMAN	ACSS2
TIAR_HUMAN	TIAL1
PRC2C_HUMAN	PRRC2C
CSMD2_HUMAN	CSMD2
KCMB3_HUMAN	KCNMB3
RFA4_HUMAN	RPA4
IPO9_HUMAN	IPO9
SPON1_HUMAN	SPON1
RIR1_HUMAN	RRM1
KPCG_HUMAN	PRKCG
DHX32_HUMAN	DHX32
CYBR1_HUMAN	CYBRD1
MED21_HUMAN	MED21
P33MX_HUMAN	KIAA1191
PAR3L_HUMAN	PARD3B
SYS1_HUMAN	SYS1
FA83C_HUMAN	FAM83C
PIGW_HUMAN	PIGW
IL2RG_HUMAN	IL2RG
LHPP_HUMAN	LHPP
HSP7C_HUMAN	HSPA8
LTBP3_HUMAN	LTBP3
PUS7L_HUMAN	PUS7L
ZN746_HUMAN	ZNF746
FER_HUMAN	FER
ARRD2_HUMAN	ARRDC2
MRGBP_HUMAN	MRGBP
RYR1_HUMAN	RYR1
DCA11_HUMAN	DCAF11
CYFP2_HUMAN	CYFIP2
G6PI_HUMAN	GPI
RS27_HUMAN	RPS27
SIAS_HUMAN	NANS
TSPY1_HUMAN	TSPY1
THNS1_HUMAN	THNSL1
TRY3_HUMAN	PRSS3
CHD1_HUMAN	CHD1
VP37B_HUMAN	VPS37B
ADIRF_HUMAN	ADIRF
TM187_HUMAN	TMEM187
RPGFL_HUMAN	RAPGEFL1
NFAC2_HUMAN	NFATC2
HAT1_HUMAN	HAT1
SNPC4_HUMAN	SNAPC4
HYOU1_HUMAN	HYOU1
CRDL2_HUMAN	CHRDL2
TPC11_HUMAN	TRAPPC11
KANL3_HUMAN	KANSL3
FRYL_HUMAN	FRYL
SIRBL_HUMAN	SIRPB1
RL4_HUMAN	RPL4
PRR14_HUMAN	PRR14
CDK14_HUMAN	CDK14
PHF12_HUMAN	PHF12
NPFF_HUMAN	NPFF
BCAS3_HUMAN	BCAS3
MLF2_HUMAN	MLF2
SOS2_HUMAN	SOS2
E2F7_HUMAN	E2F7
DIC_HUMAN	SLC25A10
RASD1_HUMAN	RASD1
FOXP3_HUMAN	FOXP3
UNC5B_HUMAN	UNC5B
PGTB2_HUMAN	RABGGTB
RAB2A_HUMAN	RAB2A
SAE1_HUMAN	SAE1
MMP25_HUMAN	MMP25
MOC2A_HUMAN	MOCS2
IRS4_HUMAN	IRS4
MEOX1_HUMAN	MEOX1
HAP28_HUMAN	PDAP1
PARP2_HUMAN	PARP2
MYO10_HUMAN	MYO10
OR2C1_HUMAN	OR2C1
OBP2B_HUMAN	OBP2B
CDN2C_HUMAN	CDKN2C
TEP1_HUMAN	TEP1
SIGL6_HUMAN	SIGLEC6
PDPK1_HUMAN	PDPK1
DS13B_HUMAN	DUSP13
S2547_HUMAN	SLC25A47
COMD4_HUMAN	COMMD4
HXA13_HUMAN	HOXA13
ABL1_HUMAN	ABL1
LLPH_HUMAN	LLPH
SCAI_HUMAN	SCAI
SUCO_HUMAN	SUCO
1433G_HUMAN	YWHAG
MRM1_HUMAN	MRM1
SUCA_HUMAN	SUCLG1
TAF4_HUMAN	TAF4
GRIK2_HUMAN	GRIK2
PP13_HUMAN	LGALS13
KHDR2_HUMAN	KHDRBS2
SNX1_HUMAN	SNX1
HEP2_HUMAN	SERPIND1
FOXF2_HUMAN	FOXF2
OR6K3_HUMAN	OR6K3
RGR_HUMAN	RGR
MTCH2_HUMAN	MTCH2
VPS29_HUMAN	VPS29
SIK2_HUMAN	SIK2
PDE10_HUMAN	PDE10A
CHM4B_HUMAN	CHMP4B
DYH5_HUMAN	DNAH5
VPS51_HUMAN	VPS51
KKCC2_HUMAN	CAMKK2
GRIK1_HUMAN	GRIK1
RNF24_HUMAN	RNF24
IF4E_HUMAN	EIF4E
SULF1_HUMAN	SULF1
ENTP1_HUMAN	ENTPD1
RB39A_HUMAN	RAB39A
IMA1_HUMAN	KPNA2
LCLT1_HUMAN	LCLAT1
PLEK_HUMAN	PLEK
CAD17_HUMAN	CDH17
NED4L_HUMAN	NEDD4L
FCN1_HUMAN	FCN1
Z3H7A_HUMAN	ZC3H7A
DDX20_HUMAN	DDX20
TFF3_HUMAN	TFF3
SPRE1_HUMAN	SPRED1
PDZD4_HUMAN	PDZD4
KAP3_HUMAN	PRKAR2B
IIGP5_HUMAN	IRGC
BPL1_HUMAN	HLCS
OSCAR_HUMAN	OSCAR
GBP3_HUMAN	GBP3
AL1A3_HUMAN	ALDH1A3
S38A2_HUMAN	SLC38A2
EIF3B_HUMAN	EIF3B
CHST4_HUMAN	CHST4
O56B1_HUMAN	OR56B1
GON1_HUMAN	GNRH1
TJAP1_HUMAN	TJAP1
EP2A2_HUMAN	EPM2A
THIOM_HUMAN	TXN2
RCC2_HUMAN	RCC2
KIF3B_HUMAN	KIF3B
AIFM1_HUMAN	AIFM1
OSGEP_HUMAN	OSGEP
PTTG_HUMAN	PTTG1IP
ANKS6_HUMAN	ANKS6
TTC3_HUMAN	TTC3
WDR20_HUMAN	WDR20
PCD15_HUMAN	PCDH15
IL7RA_HUMAN	IL7R
SAT1_HUMAN	SAT1
CASR_HUMAN	CASR
CDN1A_HUMAN	CDKN1A
SLD5_HUMAN	GINS4
CWC22_HUMAN	CWC22
COR2A_HUMAN	CORO2A
PKHB2_HUMAN	PLEKHB2
SYT3_HUMAN	SYT3
CRF_HUMAN	CRH
IFT46_HUMAN	IFT46
TCAM2_HUMAN	TICAM2
LYAM1_HUMAN	SELL
CELF3_HUMAN	CELF3
AMHR2_HUMAN	AMHR2
RHG32_HUMAN	ARHGAP32
TMM51_HUMAN	TMEM51
CCL15_HUMAN	CCL15
RGPS1_HUMAN	RALGPS1
UBP42_HUMAN	USP42
COGA1_HUMAN	COL16A1
COPB_HUMAN	COPB1
STYX_HUMAN	STYX
FEZF2_HUMAN	FEZF2
MICA2_HUMAN	MICAL2
CREL2_HUMAN	CRELD2
GNL1_HUMAN	GNL1
NMB_HUMAN	NMB
PUR4_HUMAN	PFAS
DZAN1_HUMAN	DZANK1
UQCC1_HUMAN	UQCC1
PLRG1_HUMAN	PLRG1
VPRE3_HUMAN	VPREB3
RS23_HUMAN	RPS23
CO6A3_HUMAN	COL6A3
MGN2_HUMAN	MAGOHB
ADCY7_HUMAN	ADCY7
RTN4R_HUMAN	RTN4R
MTX2_HUMAN	MTX2
NADAP_HUMAN	SLC4A1AP
BYST_HUMAN	BYSL
CD5_HUMAN	CD5
LFG3_HUMAN	TMBIM1
TREF1_HUMAN	TRERF1
TCF15_HUMAN	TCF15
ZBT32_HUMAN	ZBTB32
PELP1_HUMAN	PELP1
MDR3_HUMAN	ABCB4
GGT6_HUMAN	GGT6
K1C20_HUMAN	KRT20
PCF11_HUMAN	PCF11
AG10B_HUMAN	ALG10B
PACRL_HUMAN	PACRGL
TALDO_HUMAN	TALDO1
PORCN_HUMAN	PORCN
SHH_HUMAN	SHH
TCPG_HUMAN	CCT3
TPC2_HUMAN	TPCN2
OMP_HUMAN	OMP
TPO_HUMAN	THPO
MEF2C_HUMAN	MEF2C
S26A5_HUMAN	SLC26A5
DMTA2_HUMAN	DMRTA2
CK016_HUMAN	C11orf16
MYCL_HUMAN	MYCL
MCM7_HUMAN	MCM7
MYL1_HUMAN	MYL1
CABP1_HUMAN	CABP1
AMOT_HUMAN	AMOT
SPRR3_HUMAN	SPRR3
RPC5_HUMAN	POLR3E
TOM22_HUMAN	TOMM22
YBOX1_HUMAN	YBX1
NINJ1_HUMAN	NINJ1
OAS1_HUMAN	OAS1
BOC_HUMAN	BOC
GBRA1_HUMAN	GABRA1
AVPI1_HUMAN	AVPI1
MAP4_HUMAN	MAP4
DHB3_HUMAN	HSD17B3
TGON2_HUMAN	TGOLN2
O5AS1_HUMAN	OR5AS1
WNK3_HUMAN	WNK3
DSCAM_HUMAN	DSCAM
MUTA_HUMAN	MMUT
TSN1_HUMAN	TSPAN1
F13B_HUMAN	F13B
CCND1_HUMAN	CCND1
RON_HUMAN	MST1R
JAGN1_HUMAN	JAGN1
O5AK2_HUMAN	OR5AK2
PA21B_HUMAN	PLA2G1B
LNP1_HUMAN	LNP1
CHUR_HUMAN	CHURC1
RET_HUMAN	RET
RAPH1_HUMAN	RAPH1
GKN1_HUMAN	GKN1
ORAI2_HUMAN	ORAI2
IPKG_HUMAN	PKIG
PCX4_HUMAN	PCNX4
MSI2H_HUMAN	MSI2
RPGF2_HUMAN	RAPGEF2
ZN646_HUMAN	ZNF646
KMT2E_HUMAN	KMT2E
PARVB_HUMAN	PARVB
P5CS_HUMAN	ALDH18A1
CASP4_HUMAN	CASP4
KIF1B_HUMAN	KIF1B
RBBP4_HUMAN	RBBP4
THAP6_HUMAN	THAP6
BAG2_HUMAN	BAG2
JKIP1_HUMAN	JAKMIP1
KCTD7_HUMAN	KCTD7
PABP3_HUMAN	PABPC3
UBL4A_HUMAN	UBL4A
PAWR_HUMAN	PAWR
ERLN2_HUMAN	ERLIN2
PARP3_HUMAN	PARP3
CHD6_HUMAN	CHD6
ABHDA_HUMAN	ABHD10
APRIO_HUMAN	PRNP
NF2IP_HUMAN	NFATC2IP
GRB7_HUMAN	GRB7
RBGP1_HUMAN	RABGAP1
NDUB7_HUMAN	NDUFB7
GRAH_HUMAN	GZMH
KTAP2_HUMAN	KRTCAP2
KLK10_HUMAN	KLK10
PEX26_HUMAN	PEX26
RAP2A_HUMAN	RAP2A
ATGA1_HUMAN	ATG101
FGF20_HUMAN	FGF20
IFM1_HUMAN	IFITM1
SODM_HUMAN	SOD2
CO7A1_HUMAN	COL7A1
LIMC1_HUMAN	LIMCH1
SMAD7_HUMAN	SMAD7
SFRP2_HUMAN	SFRP2
MAGD1_HUMAN	MAGED1
ACD_HUMAN	ACD
ANF_HUMAN	NPPA
BSDC1_HUMAN	BSDC1
UBE2C_HUMAN	UBE2C
HMOX2_HUMAN	HMOX2
FGFP1_HUMAN	FGFBP1
YETS4_HUMAN	YEATS4
FXR1_HUMAN	FXR1
OR1F1_HUMAN	OR1F1
NEK6_HUMAN	NEK6
STK40_HUMAN	STK40
INCE_HUMAN	INCENP
UNC5C_HUMAN	UNC5C
MOS_HUMAN	MOS
CPNE8_HUMAN	CPNE8
SYTC_HUMAN	TARS1
APOA1_HUMAN	APOA1
LIPB1_HUMAN	PPFIBP1
KRT82_HUMAN	KRT82
CLC4A_HUMAN	CLEC4A
SRMS_HUMAN	SRMS
3BP5_HUMAN	SH3BP5
VGLL1_HUMAN	VGLL1
TERA_HUMAN	VCP
PO2F3_HUMAN	POU2F3
APC4_HUMAN	ANAPC4
DAB2P_HUMAN	DAB2IP
CALI_HUMAN	CCIN
IL20_HUMAN	IL20
IFN10_HUMAN	IFNA10
CTLA4_HUMAN	CTLA4
GPX6_HUMAN	GPX6
IF4A2_HUMAN	EIF4A2
CD6_HUMAN	CD6
ZN121_HUMAN	ZNF121
NCF1_HUMAN	NCF1
ZN593_HUMAN	ZNF593
NLRC4_HUMAN	NLRC4
PSA2_HUMAN	PSMA2
SNF5_HUMAN	SMARCB1
MMSA_HUMAN	ALDH6A1
ABCA9_HUMAN	ABCA9
OR4F6_HUMAN	OR4F6
SAFB1_HUMAN	SAFB
UBA1_HUMAN	UBA1
SHPRH_HUMAN	SHPRH
TF3A_HUMAN	GTF3A
PP4R4_HUMAN	PPP4R4
KCC2D_HUMAN	CAMK2D
NLGNX_HUMAN	NLGN4X
UB2Q1_HUMAN	UBE2Q1
GRM3_HUMAN	GRM3
TRPC7_HUMAN	TRPC7
RHG30_HUMAN	ARHGAP30
ANKL2_HUMAN	ANKLE2
TLK2_HUMAN	TLK2
SF3A2_HUMAN	SF3A2
AT1B3_HUMAN	ATP1B3
RAB25_HUMAN	RAB25
ASF1B_HUMAN	ASF1B
A2MG_HUMAN	A2M
DC1L1_HUMAN	DYNC1LI1
SYNJ2_HUMAN	SYNJ2
SYCE1_HUMAN	SYCE1
RTCA_HUMAN	RTCA
I13R1_HUMAN	IL13RA1
MAGA3_HUMAN	MAGEA3
XRN2_HUMAN	XRN2
RFOX2_HUMAN	RBFOX2
FGF19_HUMAN	FGF19
ID2_HUMAN	ID2
SNR27_HUMAN	SNRNP27
ABT1_HUMAN	ABT1
JUNB_HUMAN	JUNB
MEGF8_HUMAN	MEGF8
UBE2A_HUMAN	UBE2A
MCM5_HUMAN	MCM5
RPB4_HUMAN	POLR2D
RBY1A_HUMAN	RBMY1A1
CARD6_HUMAN	CARD6
BARD1_HUMAN	BARD1
RND2_HUMAN	RND2
APMAP_HUMAN	APMAP
TMA16_HUMAN	TMA16
CSPG5_HUMAN	CSPG5
VTM2L_HUMAN	VSTM2L
BUP1_HUMAN	UPB1
FERM2_HUMAN	FERMT2
NEK9_HUMAN	NEK9
STMN4_HUMAN	STMN4
RNZ2_HUMAN	ELAC2
UBR4_HUMAN	UBR4
PPCT_HUMAN	PCTP
SGK3_HUMAN	SGK3
ACHA5_HUMAN	CHRNA5
MON1B_HUMAN	MON1B
O2T10_HUMAN	OR2T10
CO8G_HUMAN	C8G
LAMC2_HUMAN	LAMC2
IL24_HUMAN	IL24
STK11_HUMAN	STK11
DYLT3_HUMAN	DYNLT3
5NT3B_HUMAN	NT5C3B
TRUB1_HUMAN	TRUB1
H2A1_HUMAN	H2AC11
H2A1_HUMAN	H2AC13
H2A1_HUMAN	H2AC15
H2A1_HUMAN	H2AC16
H2A1_HUMAN	H2AC17
RHD_HUMAN	RHD
NKAP_HUMAN	NKAP
TOM1_HUMAN	TOM1
CHIP_HUMAN	STUB1
DGLB_HUMAN	DAGLB
EFGM_HUMAN	GFM1
SCN5A_HUMAN	SCN5A
RLGPB_HUMAN	RALGAPB
TTC17_HUMAN	TTC17
EPHA2_HUMAN	EPHA2
PTPS_HUMAN	PTS
FGF11_HUMAN	FGF11
BRD2_HUMAN	BRD2
AKA28_HUMAN	AKAP14
AAA1_HUMAN	SLC7A10
COQ6_HUMAN	COQ6
OPT_HUMAN	OPTC
FRIL_HUMAN	FTL
SCN2B_HUMAN	SCN2B
B3GA1_HUMAN	B3GAT1
RIFK_HUMAN	RFK
TNF12_HUMAN	TNFSF12
DYN3_HUMAN	DNM3
PR23B_HUMAN	PRR23B
CH25H_HUMAN	CH25H
THTR_HUMAN	TST
LIN9_HUMAN	LIN9
TBG2_HUMAN	TUBG2
CEPT1_HUMAN	CEPT1
CSTF1_HUMAN	CSTF1
RPB9_HUMAN	POLR2I
FA13B_HUMAN	FAM13B
SRSF6_HUMAN	SRSF6
PO4F2_HUMAN	POU4F2
HIP1_HUMAN	HIP1
ARGL1_HUMAN	ARGLU1
MP3B2_HUMAN	MAP1LC3B2
ACSF4_HUMAN	AASDH
MEX3A_HUMAN	MEX3A
MMP20_HUMAN	MMP20
DACH1_HUMAN	DACH1
