"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.454685"	"lymph"	4.62e-44	6.853503513	"dbEST"
"Hs.406228"	"lymph"	3.24e-45	7.047341674	"dbEST"
"Hs.287379"	"lymph"	1.67e-45	4.874877717	"dbEST"
"Hs.88012"	"lymph"	2.98e-48	6.729542313	"dbEST"
"Hs.370927"	"lymph"	2.24e-55	6.431880381	"dbEST"
"Hs.518805"	"lymph"	3.96e-65	4.844390072	"dbEST"
"Hs.14601"	"lymph"	8.32e-66	5.842369868	"dbEST"
"Hs.487296"	"lymph"	1.32e-66	5.602606042	"dbEST"
"Hs.491494"	"lymph"	3.15e-70	4.889933537	"dbEST"
"Hs.729356"	"lymph"	1.5e-72	6.912261331	"dbEST"
"Hs.636480"	"lymph"	1.28e-73	4.649830212	"dbEST"
"Hs.657869"	"lymph"	1.86e-109	6.946870301	"dbEST"
"Hs.448226"	"lymph"	6.34e-154	4.105365876	"dbEST"
"Hs.610137"	"lymph"	1.11e-297	5.573281852	"dbEST"
"Hs.2484"	"lymph"	0	5.596042117	"dbEST"
"Hs.535192"	"lymph"	0	4.689020338	"dbEST"
