"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.664784"	"spleen"	6.42e-11	6.065182243	"dbEST"
"Hs.676338"	"spleen"	6.42e-11	4.913934912	"dbEST"
"Hs.685893"	"spleen"	6.42e-11	5.823478638	"dbEST"
"Hs.687470"	"spleen"	6.42e-11	4.007248599	"dbEST"
"Hs.13024"	"spleen"	6.37e-11	4.25568137	"dbEST"
"Hs.131835"	"spleen"	5.56e-11	5.501791218	"dbEST"
"Hs.651323"	"spleen"	5.56e-11	5.899905057	"dbEST"
"Hs.656741"	"spleen"	3.34e-11	4.696320689	"dbEST"
"Hs.303747"	"spleen"	3.17e-11	6.65435804	"dbEST"
"Hs.621495"	"spleen"	3.17e-11	6.65435804	"dbEST"
"Hs.661217"	"spleen"	3.17e-11	6.65435804	"dbEST"
"Hs.683749"	"spleen"	3.17e-11	6.65435804	"dbEST"
"Hs.687536"	"spleen"	3.17e-11	6.65435804	"dbEST"
"Hs.411848"	"spleen"	2.89e-11	6.179224843	"dbEST"
"Hs.633010"	"spleen"	2.89e-11	5.983564339	"dbEST"
"Hs.655879"	"spleen"	2.89e-11	4.523156487	"dbEST"
"Hs.656444"	"spleen"	2.89e-11	5.837625588	"dbEST"
"Hs.658292"	"spleen"	2.89e-11	6.414465468	"dbEST"
"Hs.658477"	"spleen"	2.89e-11	5.451897427	"dbEST"
"Hs.658573"	"spleen"	2.89e-11	6.207775517	"dbEST"
"Hs.659280"	"spleen"	2.89e-11	6.003740269	"dbEST"
"Hs.659294"	"spleen"	2.89e-11	6.412649253	"dbEST"
"Hs.664628"	"spleen"	2.89e-11	6.071514294	"dbEST"
"Hs.668174"	"spleen"	2.89e-11	6.21155883	"dbEST"
"Hs.668861"	"spleen"	2.89e-11	5.953325367	"dbEST"
"Hs.669284"	"spleen"	2.89e-11	6.110211107	"dbEST"
"Hs.680094"	"spleen"	2.89e-11	6.419752979	"dbEST"
"Hs.681406"	"spleen"	2.89e-11	6.326079448	"dbEST"
"Hs.686296"	"spleen"	2.89e-11	6.091171392	"dbEST"
"Hs.689794"	"spleen"	2.89e-11	6.507911492	"dbEST"
"Hs.715618"	"spleen"	2.89e-11	5.160681751	"dbEST"
"Hs.720338"	"spleen"	2.89e-11	6.393223252	"dbEST"
"Hs.654503"	"spleen"	2.53e-11	4.414920407	"dbEST"
"Hs.437174"	"spleen"	2.51e-11	4.350992477	"dbEST"
"Hs.597870"	"spleen"	2.26e-11	6.674189956	"dbEST"
"Hs.655891"	"spleen"	2.05e-11	4.567163912	"dbEST"
"Hs.644464"	"spleen"	1.96e-11	4.497025187	"dbEST"
"Hs.655098"	"spleen"	1.54e-11	4.232564645	"dbEST"
"Hs.655690"	"spleen"	1.5e-11	4.941888038	"dbEST"
"Hs.183953"	"spleen"	1.22e-11	6.440836487	"dbEST"
"Hs.633468"	"spleen"	1.22e-11	6.515913886	"dbEST"
"Hs.357392"	"spleen"	1.21e-11	6.168127825	"dbEST"
"Hs.368500"	"spleen"	1.21e-11	6.311865329	"dbEST"
"Hs.401062"	"spleen"	1.21e-11	5.929751444	"dbEST"
"Hs.432352"	"spleen"	1.21e-11	5.313272585	"dbEST"
"Hs.442306"	"spleen"	1.21e-11	6.298790339	"dbEST"
"Hs.562541"	"spleen"	1.21e-11	6.180073597	"dbEST"
"Hs.600257"	"spleen"	1.21e-11	6.101550792	"dbEST"
"Hs.607775"	"spleen"	1.21e-11	6.166991764	"dbEST"
"Hs.624381"	"spleen"	1.21e-11	6.246447012	"dbEST"
"Hs.633604"	"spleen"	1.21e-11	6.552044748	"dbEST"
"Hs.639921"	"spleen"	1.21e-11	6.497174697	"dbEST"
"Hs.648432"	"spleen"	1.21e-11	6.018725327	"dbEST"
"Hs.655822"	"spleen"	1.21e-11	6.2324384	"dbEST"
"Hs.655854"	"spleen"	1.21e-11	6.432689075	"dbEST"
"Hs.655870"	"spleen"	1.21e-11	6.412393416	"dbEST"
"Hs.655920"	"spleen"	1.21e-11	6.245449427	"dbEST"
"Hs.656014"	"spleen"	1.21e-11	6.0114527	"dbEST"
"Hs.656041"	"spleen"	1.21e-11	6.051104706	"dbEST"
"Hs.656254"	"spleen"	1.21e-11	6.214349212	"dbEST"
"Hs.656524"	"spleen"	1.21e-11	6.381933297	"dbEST"
"Hs.656544"	"spleen"	1.21e-11	6.029605421	"dbEST"
"Hs.658420"	"spleen"	1.21e-11	4.196552199	"dbEST"
"Hs.658431"	"spleen"	1.21e-11	6.460175548	"dbEST"
"Hs.658635"	"spleen"	1.21e-11	5.062708361	"dbEST"
"Hs.658799"	"spleen"	1.21e-11	6.180073597	"dbEST"
"Hs.660255"	"spleen"	1.21e-11	4.896379009	"dbEST"
"Hs.660262"	"spleen"	1.21e-11	6.235028621	"dbEST"
"Hs.664754"	"spleen"	1.21e-11	6.258102633	"dbEST"
"Hs.664790"	"spleen"	1.21e-11	6.121851286	"dbEST"
"Hs.664809"	"spleen"	1.21e-11	6.431706781	"dbEST"
"Hs.672684"	"spleen"	1.21e-11	6.423629	"dbEST"
"Hs.687228"	"spleen"	1.21e-11	6.067158658	"dbEST"
"Hs.687235"	"spleen"	1.21e-11	6.474188266	"dbEST"
"Hs.687568"	"spleen"	1.21e-11	6.400659552	"dbEST"
"Hs.687734"	"spleen"	1.21e-11	5.611578024	"dbEST"
"Hs.687743"	"spleen"	1.21e-11	6.365744305	"dbEST"
"Hs.17589"	"spleen"	1.12e-11	4.88689515	"dbEST"
"Hs.625116"	"spleen"	1.12e-11	5.699277089	"dbEST"
"Hs.656379"	"spleen"	1.12e-11	5.922246153	"dbEST"
"Hs.658510"	"spleen"	1.12e-11	4.735252954	"dbEST"
"Hs.151675"	"spleen"	1.07e-11	4.921272937	"dbEST"
"Hs.298851"	"spleen"	9.46e-12	5.690831035	"dbEST"
"Hs.646309"	"spleen"	9.46e-12	5.567561952	"dbEST"
"Hs.659696"	"spleen"	9.46e-12	6.39695478	"dbEST"
"Hs.125119"	"spleen"	8.17e-12	5.369623567	"dbEST"
"Hs.369356"	"spleen"	8.17e-12	4.146385025	"dbEST"
"Hs.435775"	"spleen"	8.16e-12	4.178490041	"dbEST"
"Hs.7303"	"spleen"	6.7e-12	4.084472024	"dbEST"
