"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.660774"	"testis"	6.39e-11	5.281705308	"dbEST"
"Hs.44647"	"testis"	5.32e-11	4.213723898	"dbEST"
"Hs.659889"	"testis"	5.32e-11	5.898387711	"dbEST"
"Hs.161851"	"testis"	5.19e-11	4.816875098	"dbEST"
"Hs.499102"	"testis"	4.22e-11	4.097937291	"dbEST"
"Hs.729124"	"testis"	4.22e-11	5.950420941	"dbEST"
"Hs.98025"	"testis"	4.18e-11	4.671929797	"dbEST"
"Hs.387671"	"testis"	3.62e-11	4.917005122	"dbEST"
"Hs.125998"	"testis"	3.21e-11	7.066499245	"dbEST"
"Hs.126958"	"testis"	3.21e-11	7.012077181	"dbEST"
"Hs.371776"	"testis"	3.21e-11	7.066499245	"dbEST"
"Hs.551951"	"testis"	3.21e-11	6.492071996	"dbEST"
"Hs.568772"	"testis"	3.21e-11	7.066499245	"dbEST"
"Hs.585699"	"testis"	3.21e-11	6.492071996	"dbEST"
"Hs.720900"	"testis"	3.21e-11	6.492071996	"dbEST"
"Hs.147762"	"testis"	2.22e-11	4.349897804	"dbEST"
"Hs.131361"	"testis"	2.17e-11	7.007142297	"dbEST"
"Hs.450233"	"testis"	2.17e-11	6.569314237	"dbEST"
"Hs.599340"	"testis"	1.99e-11	5.150045647	"dbEST"
"Hs.656757"	"testis"	1.99e-11	6.096038979	"dbEST"
"Hs.132104"	"testis"	1.51e-11	6.736567686	"dbEST"
"Hs.159274"	"testis"	1.51e-11	4.99155746	"dbEST"
"Hs.179715"	"testis"	1.51e-11	6.893792342	"dbEST"
"Hs.375092"	"testis"	1.51e-11	6.868121498	"dbEST"
"Hs.446327"	"testis"	1.51e-11	7.052860965	"dbEST"
"Hs.558572"	"testis"	1.51e-11	6.330761894	"dbEST"
"Hs.572187"	"testis"	1.51e-11	6.918590916	"dbEST"
"Hs.613248"	"testis"	1.51e-11	6.344020418	"dbEST"
"Hs.662963"	"testis"	1.51e-11	7.052860965	"dbEST"
"Hs.721486"	"testis"	1.51e-11	6.200380297	"dbEST"
"Hs.189183"	"testis"	1.45e-11	4.010830971	"dbEST"
